,Brand,Review,BOW Similarity Score
321,Barrel-Aged Silhouette ,"2015 vintage', '\n750ml bottle poured into a snifter', '\n', '\na- pours jet black in color with a one-finger foamy dark brown head that reduces to a ring around the edge', '\n', '\ns- intense barrel aromas are immediately noticed; boozy bourbon, wet oak, caramel, vanilla & coconut. the base beer gives aromas of dark chocolate, fudge brownies, brown sugar, molasses, raisins, figs, black licorice & charred wood. ', '\n', '\nt- opens with a milk chocolaty malty note that is enhance by a vanilla creamy/marshmallow sweetness. mid-palate starts to bring out the barrel influence, with notes of barrel juice, peppery oak, caramel and coconut. the finish gives notes of raisins, figs, black licorice and charred malt, lingers of bourbon barrel and chocolate', '\n', '\nm- medium body with moderate carbonation leads to a creamy mouthfeel that continues into a silky warming finish', '\n', '\no- a world class example of a straight up barrel aged ris",0.0
322,Barrel-Aged Silhouette ,"lift bridge barrel-aged silhouette, 11% abv. pours black, with a slight brown head that left no lacing. nose is moleasses, chocolate, bourbon, char, and dark fruit. taste is chocolate, moleasses, bourbon, roast malt, and coffee, with a moderate bitter close. excellent mouthfeel, overall excellent.",0.0
323,Barrel-Aged Silhouette ,"2020 vintage. poured from 12 oz bottle into snifter.', '\na: pours a thick very dark brown with a faint skim of super dark mocha head.', '\ns: molasses, charred wood, sweet bourbon, vanilla, fig, and a hint of sweet chocolate.', '\nt: thick sweet molasses, prune, vanilla, sweet bourbon, dark smooth chocolate, and a hint of coffee.', '\nm: heavy body with thick and viscous feel. very smooth. several sources of sweetness, but not too much. mildly dry with decent alcohol burn continuing into the finish. lingers nicely on the palate.', '\nd: very nice winter sipper! perfect for an evening like tonight (just finished snowing 6+ inches, now blowing and blustering).",0.0
324,The Rusty Nail ,"look -fantastic black great tan head and incredible rimming lacing ', '\nsmell -.5 chocolate cinnamon barrel with slight black liq ', '\ntaste -cinnamon liquorice barrel chocolate ', '\nfeel -creamy full body light carb', '\noverarll - really complex great stout",0.0
325,The Rusty Nail ,"pours a dark color with a slight dark tan head and lacing', '\naroma has licorice and bourbon hints', '\nthe taste follows the nose with a pleasant licorice and bourbon flavor', '\na medium bodied well carbonated smooth beer', '\na great bourbon stout",0.0
326,The Rusty Nail ,"2022 batch, 13.6% abv.', '\n', ""\npours a nearly pitch-black color. befitting a huge, barrel-aged monster, there isn't much head, just a tan collar topping it off. "", '\n', ""\nthe aroma, though, is out of this world good. the focus here is on roasted malt, espresso, licorice, and baker's cocoa. a light touch of smoke gives it another layer of depth. there's a tiny hint of cinnamon lingering around, which is good: too much cinnamon would have hurt its chances at greatness. and of course, the assertive bourbon barrels can't be overlooked. tons of oak, vanilla, and bit of corn shine through. "", '\n', ""\nwhile the taste doesn't follow the nose super-close, it's wonderful in its own way. it starts off with a nice, sweet cinnamon flavor lacking the bitter spice of other (frankly lesser) cinnamon-adorned beers. same with the bourbony finish: it's subtle yet noticeable, without being massively assertive. dark chocolate, espresso, roast, and licorice round out the middle - again, enough to make you think, but not enough to overpower. there's a ton of stuff going on with this one, and actually coalesces together into something harmonious and complex instead of complicated and sloppy. the more i consume, the more i love it, therefore it earns an elusive 5 taste-wise. "", '\n', ""\nit's not as texturally slick or slimy as other big oatmeal stouts, but by no means is it bone-dry. i could use a touch more body and thickness, but that's me nitpicking for the sake of picking nits. it's still as creamy and decadent as one could want from a monster barrel-aged stout. carbonation is low, but it doesn't need much anyways since the oak tannins cleanse the palate decently. "", '\n', '\ni\'m always that guy saying beer x doesn\'t live up to the hype or wondering how the hell beer y earned a 100. this, though, this lives up to the hype and then some. it\'s one of the most complex stouts i\'ve ever sampled, and - like i said - isn\'t complex in a ""some is good, therefore too much is even better"" kind of way. it\'s wonderfully cohesive and well-rounded in a way stouts not even a fourth as deep are. an absolute masterpiece, seek it out yesterday!",0.0
327,The Rusty Nail ,"look: like an imp stout should. deep and dark. some slight ruby/cola highlights around the edges when held to light. modest mocha head on the pour that mostly recedes. some oily, messy lacing that doesn’t stick around long.', '\nsmell: cinnamon up front on a bed of roasty, bourbon, dark chocolate.', '\ntaste: cinnamon and chocolate sweetness up front, countered by a nice roasty, slightly bitter char in the finish.",0.0
328,The Rusty Nail ,"sampling this 2021 vintage 22 oz bottle poured into my trusty snifter. beer is part of a swap with @resistance88 thank you!', '\nthe beer pours a thick , jet black coffee color with a dense brown head foaming up about 2 cm and gently cresting over the edge of my glass. no spillage out and no light passing through either. looks the part of an imperial stout for sure.', '\nthe dense creamy head fades slowly to a sturdy surface covering and leaves dense coating lattice on each sip or swirl of the glass.', '\nthe aroma on this beer is complex and enticing, there is some dark chocolate and a bit of roasted malts and almost charred note. i also definitely get cinnamon, but its not artificial like big red, very earthy cinnamon note. also some bourbon notes come through here. i dont get licorice that is on the label, which is okay as i dont tend to like anice/licorice aroma or flavor too much. i dont get any booze here which is impressive at 13.3%. also not much if anything for a hop profile on the nose.', '\n', '\nfirst sip reveals a full, thick body with soft gentle and fine carbonation. beer feels nice on my palate and does give a bit of a coating on my lips with each sip.', '\nflavor follows the notes advertised on the nose. i get dark chocolate and some bourbon with hints of dark chocolate rolling through. some warming and earthy cinnamon pops up, and this flavor lingers along with a bit of warmth, or is that the abv which was hidden on the nose?? not really any char or heavy roast notes here. the bourbon does come back very dominant on the burps. hops, we dont need no stinkin hops! i dont get any on the flavor profile.', '\nso the warmth could be booze or cinnamon, its not hot, just slightly warm.', '\nthe beer does drink pretty easy for its heft and i do enjoy it a lot. i got a second bottle of another beer to open after this, but i may just sip this one all night.', '\nvery good brew!",0.0
329,The Rusty Nail ,"pour as black as black can be and the light brown head was sparse, short and faded quickly.', ""\nthe aroma spoke more of bourbon than oatmeal, which is typical, (oatmeal generally affects to feel more than the flavor for me in most cases) but i wasn't sure what to expect. the malts were very present, rich and deep. strong coffee, cinnamon and bakers cocoa all made their appearance."", ""\ntaste followed, no new surprises awaited me except the sheer level of flavors that came at me. the prior ba stout today i could have (and would have) consumed a bomber of, but this one somehow go through to me rational mind that finishing it tonight would not be wise. so i'm testing the bottle sealer that so many have recommended."", ""\nthe feel was pretty typical ba stout, as the bottle was from 2019 it may have lost a bit of it's carbonation but that didn't spoil anything for me.""",0.0
330,The Rusty Nail ,"a - pours a motor oil black with a thin tan head. nice head retention with a good amount of soapy lacing.', '\n', '\ns - aroma is dark chocolate, cinnamon, black licorice, molasses and bourbon. ', '\n', '\nt - the taste is dark chocolate, cinnamon, vanilla, caramel, roasted malts and bourbon barrel.', '\n', '\nm - medium body with medium carbonation. velvety mouthfeel with a soft dry finish.', '\n', '\no - top notch bba oatmeal stout.",0.0
331,The Rusty Nail ,"i think i expected this to be mind blowing given my love in skinnamon. maybe i wanted more sweetness due to the molasses. anyway, i thought this would be 101% up my alley, and, while it way, it didnt quite live up to my exorbitant expectations. the beer was extremely drinkable. i really enjoyed it, but, alas, i found myself wanting it to be better. im definitely not poopoo-ing it as it was goddam delicious. ill ramble more tomorrow. maybe.",0.0
